Label,ugz_txt_Municipio__c,ugz_txt_MunicipioSemAcento__c,ugz_txt_UnidadeFederativa__c,ugz_txt_UnidadeFederativaSemAcento__c,ugz_txt_uf,ugz_txt_FilaNucleoEmpresarial__c,ugz_txt_FilaNucleoRevenda__c,ugz_txt_FilaNucleoIndustrialEnvasado__c
4304705,Carazinho,Carazinho,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4318309,São Gabriel,Sao Gabriel,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4318002,São Borja,Sao Borja,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4306106,Cruz Alta,Cruz Alta,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4314050,Parobé,Parobe,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4321204,Taquara,Taquara,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4304507,Canguçu,Cangucu,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4304630,Capão da Canoa,Capao Da Canoa,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4321600,Tramandaí,Tramandai,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4307609,Estância Velha,Estancia Velha,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4317400,Santiago,Santiago,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4313508,Osório,Osorio,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4304408,Canela,Canela,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4311809,Marau,Marau,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4313904,Panambi,Panambi,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4318804,São Lourenço do Sul,Sao Lourenco Do Sul,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4317608,Santo Antônio da Patrulha,Santo Antonio Da Patrulha,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4306767,Eldorado do Sul,Eldorado Do Sul,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4305355,Charqueadas,Charqueadas,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4316402,Rosário do Sul,Rosario Do Sul,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4321501,Torres,Torres,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4306601,Dom Pedrito,Dom Pedrito,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4315701,Rio Pardo,Rio Pardo,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4314803,Portão,Portao,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4310603,Itaqui,Itaqui,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4310108,Igrejinha,Igrejinha,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4309100,Gramado,Gramado,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4308607,Garibaldi,Garibaldi,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4307807,Estrela,Estrela,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4321451,Teutônia,Teutonia,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4302808,Caçapava do Sul,Cacapava Do Sul,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4318903,São Luiz Gonzaga,Sao Luiz Gonzaga,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4313706,Palmeira das Missões,Palmeira Das Missoes,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4306403,Dois Irmãos,Dois Irmaos,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4308508,Frederico Westphalen,Frederico Westphalen,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4304200,Candelária,Candelaria,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4308201,Flores da Cunha,Flores Da Cunha,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4320800,Soledade,Soledade,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4304804,Carlos Barbosa,Carlos Barbosa,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4313375,Nova Santa Rita,Nova Santa Rita,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4322004,Triunfo,Triunfo,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4317301,Santa Vitória do Palmar,Santa Vitoria Do Palmar,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4321709,Três Coroas,Tres Coroas,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4311304,Lagoa Vermelha,Lagoa Vermelha,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4318507,São José do Norte,Sao Jose Do Norte,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4313300,Nova Prata,Nova Prata,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4322707,Vera Cruz,Vera Cruz,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4321303,Taquari,Taquari,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4322806,Veranópolis,Veranopolis,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4311007,Jaguarão,Jaguarao,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4309407,Guaporé,Guapore,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4306908,Encruzilhada do Sul,Encruzilhada Do Sul,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4319505,São Sebastião do Caí,Sao Sebastiao Do Cai,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4304663,Capão do Leão,Capao Do Leao,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4320107,Sarandi,Sarandi,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4310801,Ivoti,Ivoti,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4320909,Tapejara,Tapejara,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4318408,São Jerônimo,Sao Jeronimo,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4322202,Tupanciretã,Tupancireta,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4321808,Três de Maio,Tres De Maio,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4321907,Três Passos,Tres Passos,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4319604,São Sepé,Sao Sepe,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4310330,Imbé,Imbe,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4306809,Encantado,Encantado,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4315305,Quaraí,Quarai,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4313060,Nova Hartz,Nova Hartz,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4318200,São Francisco de Paula,Sao Francisco De Paula,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4319000,São Marcos,Sao Marcos,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4313201,Nova Petrópolis,Nova Petropolis,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4316006,Rolante,Rolante,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4301008,Arroio do Meio,Arroio Do Meio,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4302709,Butiá,Butia,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4314605,Piratini,Piratini,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4310009,Ibirubá,Ibiruba,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4309605,Horizontina,Horizontina,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4311205,Júlio de Castilhos,Julio De Castilhos,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4301305,Arroio Grande,Arroio Grande,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4318101,São Francisco de Assis,Sao Francisco De Assis,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4320404,Serafina Corrêa,Serafina Correa,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4312658,Não-Me-Toque,Nao-Me-Toque,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4321105,Tapes,Tapes,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4323804,Xangri-lá,Xangri-La,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4305454,Cidreira,Cidreira,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4300109,Agudo,Agudo,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4316600,Sananduva,Sananduva,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4308904,Getúlio Vargas,Getulio Vargas,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4319406,São Pedro do Sul,Sao Pedro Do Sul,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4309001,Giruá,Girua,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4315503,Restinga Sêca,Restinga Seca,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4307500,Espumoso,Espumoso,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4306502,Dom Feliciano,Dom Feliciano,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4320701,Sobradinho,Sobradinho,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4301636,Balneário Pinhal,Balneario Pinhal,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4302352,Bom Princípio,Bom Principio,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4317905,Santo Cristo,Santo Cristo,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4305207,Cerro Largo,Cerro Largo,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4301107,Arroio dos Ratos,Arroio Dos Ratos,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4317806,Santo Augusto,Santo Augusto,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4308102,Feliz,Feliz,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4301909,Barra do Ribeiro,Barra Do Ribeiro,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4321402,Tenente Portela,Tenente Portela,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4301206,Arroio do Tigre,Arroio Do Tigre,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4306007,Crissiumal,Crissiumal,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4300802,Antônio Prado,Antonio Prado,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4312500,Mostardas,Mostardas,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4316451,Salto do Jacuí,Salto Do Jacui,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4302907,Cacequi,Cacequi,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_Oeste_SC_e_RS_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4305173,Cerro Grande do Sul,Cerro Grande Do Sul,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4306205,Cruzeiro do Sul,Cruzeiro Do Sul,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4302402,Bom Retiro do Sul,Bom Retiro Do Sul,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
4314506,Pinheiro Machado,Pinheiro Machado,RIO GRANDE DO SUL,RIO GRANDE DO SUL,RS,ugz_NUC_Rio_Grande_do_Sul_Emp,ugz_NUC_POA_e_Interior_Dom,ugz_MM_Ind_Envasado_POA_e_Interior
